id,scientificName,taxonRank,kingdom,family,vernacularName,individualCount,lifeStage,longitudeDecimal,latitudeDecimal,continent,country,locality,references,eventDate,year
122055235@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,12,unknown,-73.67619502,45.42765057,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055235,2016-08-01,2016
122055234@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,50,unknown,-73.67651794,45.42780558,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055234,2016-08-01,2016
122055232@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,8,unknown,-73.67735178,45.42780676,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055232,2016-08-01,2016
122055231@OBS,Melospiza melodia,species,Animalia,PASSERELLIDAE,Song Sparrow,1,unknown,-73.67735173,45.42780672,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055231,2016-08-01,2016
122055226@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,25,unknown,-73.58966533,45.42782244,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055226,2016-08-01,2016
122055224@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,3,unknown,-73.59389261,45.42454449,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055224,2016-08-01,2016
122055219@OBS,Tyrannus tyrannus,species,Animalia,TYRANT_FLYCATCHERS_TYRANNIDAE,Eastern Kingbird,1,unknown,-73.58869213,45.42850252,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.122055219,2016-08-01,2016
121917665@OBS,Podilymbus podiceps,species,Animalia,GREBES_PODICIPEDIDAE,Pied-billed Grebe,1,unknown,-121.7968,49.2218,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121917665,2016-07-28,2016
121917663@OBS,Aix sponsa,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Wood Duck,1,unknown,-121.7973,49.222,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121917663,2016-07-28,2016
121894757@OBS,Troglodytes hiemalis,species,Animalia,WRENS_TROGLODYTIDAE,Winter Wren,1,unknown,-74.47605746,46.05342036,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.121894757,2016-07-28,2016
121894753@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,2,unknown,-74.47849516,46.05475182,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.121894753,2016-07-28,2016
121888571@OBS,Podilymbus podiceps,species,Animalia,GREBES_PODICIPEDIDAE,Pied-billed Grebe,3,unknown,-121.786,49.2196,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121888571,2016-07-28,2016
121862682@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,1,unknown,-121.7907,49.2117,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121862682,2016-07-27,2016
121818406@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-121.5347,50.2602,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121818406,2016-07-26,2016
121818399@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,1,unknown,-121.6388,51.8571,North America,Canada,Williams Lake (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121818399,2016-07-25,2016
121803883@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,1,unknown,-79.316707849503,43.648493767815,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121803883,2008-10-30,2008
121803824@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,1,unknown,-79.320229589939,43.648682996887,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121803824,2008-10-30,2008
121748156@OBS,Alces americanus,synonym,Animalia,DEER_CERVIDAE,Moose,2,unknown,-124.9475,53.5805,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121748156,2016-07-24,2016
121746753@OBS,Ardea herodias herodias,subspecies,Animalia,HERONS_ARDEIDAE,Great Blue Heron ssp herodias,1,unknown,-113.2705,53.6606,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121746753,2016-07-24,2016
121728686@OBS,Bucephala islandica,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Barrow's Goldeneye,1,unknown,-124.1372,53.9256,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728686,2016-07-24,2016
121728683@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-124.1372,53.9255,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728683,2016-07-24,2016
121728681@OBS,Pandion haliaetus carolinensis,subspecies,Animalia,OSPREY_PANDIONIDAE,American Osprey,1,unknown,-124.1372,53.9255,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728681,2016-07-24,2016
121728680@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-124.1372,53.9255,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728680,2016-07-24,2016
121728678@OBS,Podiceps grisegena,species,Animalia,GREBES_PODICIPEDIDAE,Red-necked Grebe,35,unknown,-124.1372,53.9255,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728678,2016-07-24,2016
121728677@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,8,unknown,-124.1373,53.9256,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121728677,2016-07-24,2016
121701673@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-124.0151,54.0222,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701673,2016-07-23,2016
121701672@OBS,Charadrius vociferus,species,Animalia,PLOVERS_CHARADRIIDAE,Killdeer,1,unknown,-124.05,54,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701672,2016-07-23,2016
121701671@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-124.2366,53.9336,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701671,2016-07-23,2016
121701670@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,25,unknown,-124.2365,53.9336,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701670,2016-07-23,2016
121701668@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,1,unknown,-124.1377,53.9257,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701668,2016-07-23,2016
121701666@OBS,Podiceps grisegena,species,Animalia,GREBES_PODICIPEDIDAE,Red-necked Grebe,1,unknown,-124.1376,53.9257,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121701666,2016-07-23,2016
121663990@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-75.05532744,45.60296301,North America,Canada,"Plaisance, National Park (Qu̩bec)",https://data.biodiversitydata.nl/obsint/observation/OBS.121663990,2016-07-21,2016
121663989@OBS,Meleagris gallopavo,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Wild Turkey,8,unknown,-75.04799743,45.60457592,North America,Canada,"Plaisance, National Park (Qu̩bec)",https://data.biodiversitydata.nl/obsint/observation/OBS.121663989,2016-07-21,2016
121663970@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,4,unknown,-75.08592757,45.59975148,North America,Canada,"Plaisance, National Park (Qu̩bec)",https://data.biodiversitydata.nl/obsint/observation/OBS.121663970,2016-07-22,2016
121663969@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-75.08592751,45.59975205,North America,Canada,"Plaisance, National Park (Qu̩bec)",https://data.biodiversitydata.nl/obsint/observation/OBS.121663969,2016-07-22,2016
121663968@OBS,Circus hudsonius,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Northern Harrier,1,unknown,-75.08276934,45.59849122,North America,Canada,"Plaisance, National Park (Qu̩bec)",https://data.biodiversitydata.nl/obsint/observation/OBS.121663968,2016-07-22,2016
121663856@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-121.9563,53.9137,North America,Canada,Purden Lake Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.121663856,2016-07-22,2016
121618877@OBS,Passerculus sandwichensis,species,Animalia,PASSERELLIDAE,Savannah Sparrow,1,unknown,-119.95691120625,51.80447357784,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121618877,2016-07-21,2016
121617947@OBS,Troglodytes pacificus,species,Animalia,WRENS_TROGLODYTIDAE,Pacific Wren,1,unknown,-119.9362,51.7612,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121617947,2016-07-21,2016
121581072@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,1,unknown,-113.26514119282,53.688489170264,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121581072,2016-07-19,2016
121550954@OBS,Bucephala islandica,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Barrow's Goldeneye,1,unknown,-120.1673,52.0626,North America,Canada,Wells Gray Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.121550954,2016-07-19,2016
121550949@OBS,Poecile atricapillus,species,Animalia,TITS_PARIDAE,Black-capped Chickadee,1,unknown,-120.042,51.6524,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121550949,2016-07-19,2016
121550026@OBS,Agelaius phoeniceus phoeniceus,subspecies,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird ssp phoeniceus,1,unknown,-113.265,53.6886,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121550026,2016-07-19,2016
121548220@OBS,Nycticorax nycticorax,species,Animalia,HERONS_ARDEIDAE,Black-crowned Night Heron,1,adult breeding,-70.634536743164,47.531806442333,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.121548220,2016-06-30,2016
121547551@OBS,Dryobates pubescens,species,Animalia,WOODPECKERS_PICIDAE,Downy Woodpecker,1,adult breeding,-67.615356445312,48.689147284037,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.121547551,2016-06-30,2016
121509903@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,10,unknown,-113.27056998387,53.684870782348,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121509903,2016-07-18,2016
121509652@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-121.2507,51.4032,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121509652,2016-07-18,2016
121508918@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-113.26724404469,53.683644462697,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121508918,2016-07-18,2016
121508634@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,1,unknown,-113.26948620379,53.686783112496,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121508634,2016-07-18,2016
121384938@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-122.99736477435,50.095683005008,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121384938,2016-07-15,2016
121384907@OBS,Cyanocitta stelleri,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Steller's Jay,1,unknown,-122.9702,50.124,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121384907,2016-07-15,2016
121384905@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-122.9787,50.1083,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121384905,2016-07-15,2016
121382675@OBS,Perisoreus canadensis,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Canada Jay,1,unknown,-122.8985,50.0905,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121382675,2016-07-15,2016
121373062@OBS,Pica hudsonia,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Black-billed Magpie,1,unknown,-119.96082916,49.22449917,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121373062,2016-06-02,2016
121353901@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-122.9465,50.1156,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121353901,2016-07-14,2016
121353751@OBS,Thamnophis sirtalis,species,Animalia,Colubridae,Common Garter Snake,4,unknown,-122.93373540044,50.128721772046,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121353751,2016-07-14,2016
121352688@OBS,Bucephala clangula,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Common Goldeneye,1,unknown,-122.94,50.1299,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121352688,2016-07-14,2016
121352686@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-122.9369,50.1305,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121352686,2016-07-14,2016
121344319@OBS,Megaceryle alcyon,species,Animalia,KINGFISHERS_ALCEDINIDAE,Belted Kingfisher,1,unknown,-113.270918589675,53.6619743155993,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344319,2016-07-14,2016
121344316@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-113.270862925215,53.6619499920692,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344316,2016-07-14,2016
121344314@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,15,unknown,-113.270862925215,53.6619499920692,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344314,2016-07-14,2016
121344307@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,2,unknown,-113.279479282309,53.6824098917544,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344307,2016-07-14,2016
121344306@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,1,unknown,-113.277300532974,53.6835915972466,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344306,2016-07-14,2016
121344304@OBS,Leucophaeus pipixcan,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Franklin's Gull,2,unknown,-113.272196511604,53.6867213010374,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344304,2016-07-14,2016
121344303@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-113.272216337764,53.6867663800917,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344303,2016-07-14,2016
121344302@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,2,unknown,-113.272155117924,53.6867896127289,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344302,2016-07-14,2016
121344298@OBS,Passerculus sandwichensis,species,Animalia,PASSERELLIDAE,Savannah Sparrow,1,unknown,-113.271557662054,53.680116013812,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121344298,2016-07-14,2016
121322572@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-122.948,50.1168,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121322572,2016-07-13,2016
121322504@OBS,Cathartes aura,species,Animalia,NEW_WORLD_VULTURES_CATHARTIDAE,Turkey Vulture,10,unknown,-79.0677932156238,43.0930955292874,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121322504,2016-07-13,2016
121322502@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,5,unknown,-79.0670478583719,43.095491982528,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121322502,2016-07-13,2016
121322500@OBS,Cardinalis cardinalis,species,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Northern Cardinal,1,unknown,-79.0638497030838,43.0999688755776,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121322500,2016-07-13,2016
121322498@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,10,unknown,-79.08812487253,43.0961546128628,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121322498,2016-07-13,2016
121322496@OBS,Petrochelidon pyrrhonota,species,Animalia,SWALLOWS_HIRUNDINIDAE,American Cliff Swallow,10,unknown,-78.9094191785426,42.9100776080983,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121322496,2016-07-13,2016
121322072@OBS,Zenaida macroura,species,Animalia,PIGEONS_AND_DOVES_COLUMBIDAE,Mourning Dove,1,unknown,-112.582454131216,53.5413409466374,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.121322072,2016-07-13,2016
121322067@OBS,Zonotrichia albicollis,species,Animalia,PASSERELLIDAE,White-throated Sparrow,2,unknown,-112.594613091655,53.378235201357,North America,Canada,Beaverhill Lake Heritage Rangeland Natural Area,https://data.biodiversitydata.nl/obsint/observation/OBS.121322067,2016-07-13,2016
121322065@OBS,Tyrannus tyrannus,species,Animalia,TYRANT_FLYCATCHERS_TYRANNIDAE,Eastern Kingbird,1,adult breeding,-112.598648629781,53.366964614952,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.121322065,2016-07-13,2016
121313528@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,9,unknown,-113.270579379781,53.6632591786009,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121313528,2016-07-13,2016
121313522@OBS,Megaceryle alcyon,species,Animalia,KINGFISHERS_ALCEDINIDAE,Belted Kingfisher,1,unknown,-113.27087257584,53.6619927072852,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121313522,2016-07-13,2016
121313519@OBS,Falco columbarius,species,Animalia,CARACAS_AND_FALCONS_FALCONIDAE,Merlin,1,unknown,-113.270626478076,53.6708911453528,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121313519,2016-07-13,2016
121313515@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,1,unknown,-113.268058084094,53.6722126961955,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121313515,2016-07-13,2016
121294085@OBS,Orcinus orca,species,Animalia,DOLPHINS_DELPHINIDAE,Killer Whale,9,unknown,-123.302,48.8776,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.121294085,2016-07-12,2016
121294083@OBS,Cepphus columba,species,Animalia,AUKS_ALCIDAE,Pigeon Guillemot,1,unknown,-123.3075,48.8672,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.121294083,2016-07-12,2016
121294077@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,1,unknown,-123.2006,49.1264,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121294077,2016-07-12,2016
121294075@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,1,unknown,-123.1946,49.1249,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121294075,2016-07-12,2016
121294074@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,6,unknown,-123.1882,49.1252,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121294074,2016-07-12,2016
121294073@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-123.0211,49.2322,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121294073,2016-07-12,2016
121294003@OBS,Fulica americana,species,Animalia,RAILS_RALLIDAE,American Coot,3,unknown,-112.809564718144,53.7004278717398,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121294003,2016-07-12,2016
121294000@OBS,Bucephala albeola,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Bufflehead,3,unknown,-112.811480530425,53.6883375613234,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121294000,2016-07-12,2016
121293999@OBS,Castor canadensis,species,Animalia,BEAVERS_CASTORIDAE,American Beaver,2,unknown,-112.9,53.6,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293999,2016-07-12,2016
121293998@OBS,Sitta carolinensis tenuissima,subspecies,Animalia,NUTHATCHES_SITTIDAE,White-breasted Nuthatch ssp tenuissima,2,unknown,-112.874486129426,53.6182496778307,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293998,2016-07-12,2016
121293996@OBS,Oxyura jamaicensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Ruddy Duck,2,unknown,-112.827488505974,53.6748346610513,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293996,2016-07-12,2016
121293994@OBS,Chroicocephalus philadelphia,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Bonaparte's Gull,3,unknown,-112.831505249599,53.6774029966363,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293994,2016-07-12,2016
121293992@OBS,Chlidonias niger surinamensis,subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Black Tern ssp surinamensis,14,unknown,-112.83149744371,53.677421007705,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293992,2016-07-12,2016
121293991@OBS,Oxyura jamaicensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Ruddy Duck,4,unknown,-112.831497443708,53.6774210077054,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293991,2016-07-12,2016
121293990@OBS,Podiceps grisegena,species,Animalia,GREBES_PODICIPEDIDAE,Red-necked Grebe,5,unknown,-112.831497443708,53.6774210077054,North America,Canada,Elk Island National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121293990,2016-07-12,2016
121293987@OBS,Charadrius vociferus,species,Animalia,PLOVERS_CHARADRIIDAE,Killdeer,4,unknown,-112.9,53.7,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121293987,2016-07-12,2016
121282757@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,3,unknown,-113.267599329165,53.6721794240513,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121282757,2016-07-12,2016
121277455@OBS,Cyanocitta cristata,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Blue Jay,1,unknown,-79.0604783132343,43.1066232950838,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277455,2016-07-11,2016
121277454@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,2,unknown,-79.0653712071523,43.0988966959878,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277454,2016-07-11,2016
121277452@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,10,unknown,-79.0670747081238,43.0943934668325,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277452,2016-07-11,2016
121277451@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-79.067087756813,43.0943838843754,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277451,2016-07-11,2016
121277449@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,4,unknown,-79.0836845268818,43.0835763965608,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277449,2016-07-11,2016
121277448@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,20,unknown,-79.0836637536467,43.0835158938676,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277448,2016-07-11,2016
121277443@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-79.082348675581,43.0798612771879,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277443,2016-07-12,2016
121277440@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,10,unknown,-79.0804807508807,43.0730115555104,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277440,2016-07-12,2016
121277436@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,2,unknown,-79.0803095394697,43.0723040727299,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277436,2016-07-12,2016
121277435@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,10,unknown,-79.0803912656809,43.0723316804489,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277435,2016-07-12,2016
